Generation	Size	Frequency	Count
371.472504	14	0.000507	24
371.472504	23	0.000833	5
371.472504	18	0.000652	13
371.472504	32	0.001159	1
371.472504	11	0.000399	58
371.472504	22	0.000797	7
371.472504	16	0.000580	17
371.472504	19	0.000688	11
371.472504	13	0.000471	36
371.472504	12	0.000435	44
371.472504	27	0.000978	3
371.472504	15	0.000543	25
371.472504	28	0.001014	2
371.472504	21	0.000761	5
371.472504	20	0.000725	5
371.472504	17	0.000616	5
371.472504	26	0.000942	1
371.472504	24	0.000869	2
371.472504	31	0.001123	1
374.842499	1	0.000033	5317
374.842499	2	0.000067	2247
374.842499	3	0.000100	1192
374.842499	4	0.000133	728
374.842499	5	0.000167	483
374.842499	6	0.000200	342
374.842499	7	0.000233	235
374.842499	8	0.000267	167
374.842499	9	0.000300	114
374.842499	10	0.000333	75
374.842499	19	0.000633	4
374.842499	20	0.000667	5
374.842499	30	0.001000	2
374.842499	15	0.000500	18
374.842499	16	0.000533	23
374.842499	11	0.000367	71
374.842499	12	0.000400	47
374.842499	14	0.000467	29
374.842499	23	0.000767	5
374.842499	13	0.000433	51
374.842499	18	0.000600	11
374.842499	22	0.000733	7
374.842499	17	0.000567	18
374.842499	24	0.000800	6
374.842499	36	0.001200	1
374.842499	21	0.000700	7
374.842499	35	0.001167	1
374.842499	28	0.000933	1
374.842499	26	0.000867	1
380.978363	1	0.000029	6338
380.978363	2	0.000057	2591
380.978363	3	0.000086	1457
380.978363	4	0.000114	808
380.978363	5	0.000143	556
380.978363	6	0.000171	386
380.978363	7	0.000200	283
380.978363	8	0.000229	205
380.978363	9	0.000257	154
380.978363	10	0.000286	104
380.978363	11	0.000314	75
380.978363	15	0.000429	22
380.978363	26	0.000743	5
380.978363	13	0.000371	54
380.978363	24	0.000686	3
380.978363	18	0.000514	11
380.978363	19	0.000543	6
380.978363	14	0.000400	35
380.978363	12	0.000343	55
380.978363	17	0.000486	13
380.978363	16	0.000457	11
380.978363	23	0.000657	4
380.978363	22	0.000629	7
380.978363	31	0.000886	2
380.978363	21	0.000600	2
380.978363	29	0.000829	2
380.978363	20	0.000571	9
380.978363	30	0.000857	1
380.978363	28	0.000800	1
380.978363	25	0.000714	2
380.978363	34	0.000971	1
380.978363	27	0.000771	2
380.978363	32	0.000914	1
381.472595	1	0.000028	6385
381.472595	2	0.000057	2563
381.472595	3	0.000085	1422
381.472595	4	0.000113	862
381.472595	5	0.000142	570
381.472595	6	0.000170	404
381.472595	7	0.000198	279
381.472595	8	0.000227	187
381.472595	9	0.000255	150
381.472595	10	0.000283	116
381.472595	12	0.000340	62
381.472595	28	0.000793	4
381.472595	15	0.000425	22
381.472595	14	0.000397	25
381.472595	20	0.000567	11
381.472595	13	0.000368	43
381.472595	11	0.000312	83
381.472595	16	0.000453	17
381.472595	18	0.000510	18
381.472595	27	0.000765	1
381.472595	21	0.000595	6
381.472595	22	0.000623	4
381.472595	29	0.000822	3
381.472595	19	0.000538	10
381.472595	17	0.000482	11
381.472595	25	0.000708	3
381.472595	30	0.000850	2
381.472595	23	0.000652	3
381.472595	31	0.000878	1
381.472595	26	0.000737	2
381.472595	24	0.000680	1
387.334320	1	0.000025	7308
