Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
120.073067	1	5	100	59
120.073067	1	6	100	85
120.073067	1	7	100	98
120.073067	1	8	100	100
120.073067	1	9	100	100
120.073067	1	10	100	100
120.073067	1	0	1000	168
120.073067	1	1	1000	210
120.073067	1	2	1000	254
120.073067	1	3	1000	315
120.073067	1	4	1000	383
120.073067	1	5	1000	451
120.073067	1	6	1000	510
120.073067	1	7	1000	658
120.073067	1	8	1000	670
120.073067	1	9	1000	679
120.073067	1	10	1000	681
120.073067	2	0	200	11
120.073067	2	1	200	11
120.073067	2	2	200	11
120.073067	2	3	200	20
120.073067	2	4	200	54
120.073067	2	5	200	101
120.073067	2	6	200	151
120.073067	2	7	200	187
120.073067	2	8	200	200
120.073067	2	9	200	200
120.073067	2	10	200	200
120.073067	2	0	2000	328
120.073067	2	1	2000	408
120.073067	2	2	2000	492
120.073067	2	3	2000	608
120.073067	2	4	2000	739
120.073067	2	5	2000	870
120.073067	2	6	2000	990
120.073067	2	7	2000	1187
120.073067	2	8	2000	1330
120.073067	2	9	2000	1354
120.073067	2	10	2000	1362
120.073067	4	0	400	211
120.073067	4	1	400	211
120.073067	4	2	400	211
120.073067	4	3	400	211
120.073067	4	4	400	241
120.073067	4	5	400	288
120.073067	4	6	400	342
120.073067	4	7	400	377
120.073067	4	8	400	390
120.073067	4	9	400	394
120.073067	4	10	400	397
120.073067	4	0	4000	1226
120.073067	4	1	4000	1390
120.073067	4	2	4000	1565
120.073067	4	3	4000	1780
120.073067	4	4	4000	2002
120.073067	4	5	4000	2175
120.073067	4	6	4000	2384
120.073067	4	7	4000	2572
120.073067	4	8	4000	2712
120.073067	4	9	4000	2720
120.073067	4	10	4000	2847
130.074158	1	0	100	56
130.074158	1	1	100	56
130.074158	1	2	100	56
130.074158	1	3	100	61
130.074158	1	4	100	78
130.074158	1	5	100	90
130.074158	1	6	100	92
130.074158	1	7	100	98
130.074158	1	8	100	100
130.074158	1	9	100	100
130.074158	1	10	100	100
130.074158	1	0	1000	221
130.074158	1	1	1000	262
130.074158	1	2	1000	304
130.074158	1	3	1000	364
130.074158	1	4	1000	429
130.074158	1	5	1000	494
130.074158	1	6	1000	553
130.074158	1	7	1000	599
130.074158	1	8	1000	718
130.074158	1	9	1000	728
130.074158	1	10	1000	731
130.074158	2	0	200	61
130.074158	2	1	200	61
130.074158	2	2	200	61
130.074158	2	3	200	70
130.074158	2	4	200	104
130.074158	2	5	200	138
130.074158	2	6	200	166
130.074158	2	7	200	194
130.074158	2	8	200	200
130.074158	2	9	200	200
130.074158	2	10	200	200
130.074158	2	0	2000	386
130.074158	2	1	2000	466
130.074158	2	2	2000	549
130.074158	2	3	2000	663
130.074158	2	4	2000	796
130.074158	2	5	2000	925
130.074158	2	6	2000	1047
130.074158	2	7	2000	1138
130.074158	2	8	2000	1390
130.074158	2	9	2000	1439
130.074158	2	10	2000	1464
130.074158	4	0	400	164
130.074158	4	1	400	164
130.074158	4	2	400	202
130.074158	4	3	400	268
130.074158	4	4	400	305
130.074158	4	5	400	335
130.074158	4	6	400	350
130.074158	4	7	400	380
130.074158	4	8	400	390
130.074158	4	9	400	391
130.074158	4	10	400	386
130.074158	4	0	4000	1082
130.074158	4	1	4000	1300
130.074158	4	2	4000	1530
130.074158	4	3	4000	1703
130.074158	4	4	4000	1924
130.074158	4	5	4000	2182
130.074158	4	6	4000	2468
130.074158	4	7	4000	2593
130.074158	4	8	4000	2877
130.074158	4	9	4000	2920
130.074158	4	10	4000	2914
140.075409	1	0	100	100
140.075409	1	1	100	100
140.075409	1	2	100	100
140.075409	1	3	100	99
140.075409	1	4	100	92
140.075409	1	5	100	90
140.075409	1	6	100	90
140.075409	1	7	100	95
140.075409	1	8	100	100
140.075409	1	9	100	100
140.075409	1	10	100	100
140.075409	1	0	1000	312
140.075409	1	1	1000	351
140.075409	1	2	1000	390
140.075409	1	3	1000	445
140.075409	1	4	1000	506
140.075409	1	5	1000	568
140.075409	1	6	1000	629
140.075409	1	7	1000	677
140.075409	1	8	1000	806
140.075409	1	9	1000	804
140.075409	1	10	1000	769
140.075409	2	0	200	102
140.075409	2	1	200	102
140.075409	2	2	200	102
140.075409	2	3	200	106
140.075409	2	4	200	121
140.075409	2	5	200	142
140.075409	2	6	200	169
140.075409	2	7	200	195
140.075409	2	8	200	200
140.075409	2	9	200	200
140.075409	2	10	200	200
140.075409	2	0	2000	473
140.075409	2	1	2000	554
140.075409	2	2	2000	636
140.075409	2	3	2000	753
140.075409	2	4	2000	884
140.075409	2	5	2000	1014
140.075409	2	6	2000	1133
140.075409	2	7	2000	1329
140.075409	2	8	2000	1491
140.075409	2	9	2000	1533
140.075409	2	10	2000	1540
140.075409	4	0	400	205
140.075409	4	1	400	205
140.075409	4	2	400	211
140.075409	4	3	400	239
140.075409	4	4	400	293
140.075409	4	5	400	338
140.075409	4	6	400	370
140.075409	4	7	400	395
140.075409	4	8	400	399
140.075409	4	9	400	389
140.075409	4	10	400	382
140.075409	4	0	4000	1080
140.075409	4	1	4000	1291
140.075409	4	2	4000	1553
140.075409	4	3	4000	1810
140.075409	4	4	4000	2080
140.075409	4	5	4000	2301
140.075409	4	6	4000	2561
140.075409	4	7	4000	2812
140.075409	4	8	4000	3038
140.075409	4	9	4000	3076
140.075409	4	10	4000	3002
150.076324	1	0	100	100
150.076324	1	1	100	100
150.076324	1	2	100	100
150.076324	1	3	100	99
150.076324	1	4	100	93
150.076324	1	5	100	90
150.076324	1	6	100	90
150.076324	1	7	100	94
150.076324	1	8	100	100
150.076324	1	9	100	100
150.076324	1	10	100	100
150.076324	1	0	1000	442
150.076324	1	1	1000	478
150.076324	1	2	1000	516
150.076324	1	3	1000	566
150.076324	1	4	1000	622
150.076324	1	5	1000	683
150.076324	1	6	1000	741
150.076324	1	7	1000	760
150.076324	1	8	1000	852
150.076324	1	9	1000	817
150.076324	1	10	1000	784
150.076324	2	0	200	200
150.076324	2	1	200	200
150.076324	2	2	200	200
150.076324	2	3	200	200
150.076324	2	4	200	194
