Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
94.066307	621	22973	22353	35	20.872786	0.001610	22.410540	0.001608	1.000209e+00	1.457678e-03	2.716914e-05	0.000000e+00	256	255	2	7	6	1453	2	4348	620	1	0	0	0	0	0	0	0	0	0
95.066353	663	23651	22989	37	21.075415	0.000000	23.252230	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	263	260	1	8	7	1505	2	4483	663	0	0	0	0	0	0	0	0	0	0
96.066811	699	24335	23637	37	21.178827	0.000000	23.517382	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	248	246	1	8	7	1537	2	4588	699	0	0	0	0	0	0	0	0	0	0
97.067177	711	25050	24340	38	21.655415	0.000000	23.697021	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	256	255	1	8	7	1584	2	4726	711	0	0	0	0	0	0	0	0	0	0
98.067986	723	25760	25038	38	21.290457	0.000000	24.322273	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	254	253	1	8	6	1623	2	4849	723	0	0	0	0	0	0	0	0	0	0
99.068054	736	26463	25728	40	21.316576	0.000000	24.118517	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	249	248	1	8	5	1651	2	4960	736	0	0	0	0	0	0	0	0	0	0
100.068352	751	27202	26452	40	21.246338	0.000000	25.898050	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	281	280	1	8	5	1720	2	5123	751	0	0	0	0	0	0	0	0	0	0
101.068367	764	27945	27182	42	21.303665	0.000000	25.347557	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	301	299	1	8	5	1772	2	5275	764	0	0	0	0	0	0	0	0	0	0
102.068382	758	28739	27982	46	21.589710	0.000000	26.975456	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	282	279	1	8	6	1797	2	5408	758	0	0	0	0	0	0	0	0	0	0
103.069000	796	29510	28715	46	21.587940	0.000000	28.390522	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	277	275	1	8	5	1829	2	5543	796	0	0	0	0	0	0	0	0	0	0
104.069160	804	30309	29506	46	21.686567	0.000000	28.332073	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	290	288	1	8	5	1873	2	5675	804	0	0	0	0	0	0	0	0	0	0
105.069321	828	31133	30306	46	21.735508	0.000000	27.967466	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	344	343	1	8	5	1957	2	5855	828	0	0	0	0	0	0	0	0	0	0
