"K" "migration_type" "init_migration_rate" "migration_edge_only" "migration_rate_scales_with_K" "mu_driver_birth" "mu_passenger" "mu_driver_migration" "normal_birth_rate" "baseline_death_rate" "s_driver_birth" "s_passenger" "s_driver_migration" "max_relative_birth_rate" "max_relative_migration_rate" "init_pop" "seed" "biopsy_size_per_sample" "Generation" "NumCells" "TotalBirths" "TotalDeaths" "TotalMigrations" "Passengers" "Drivers" "VarPassengers" "VarDrivers" "MeanBirthRate" "MeanMigrationRate" "VarBirthRate" "VarMigRate" "NumClones" "NumGenotypes" "NumDriverGenotypes" "NumDemes" "NumNon-EmptyDemes" "MatrixColumns" "DriverMatrixColumns" "EverGenotypes" "CellsWith0Drivers" "CellsWith1Drivers" "CellsWith2Drivers" "CellsWith3Drivers" "CellsWith4Drivers" "CellsWith5Drivers" "CellsWith6Drivers" "CellsWith7Drivers" "CellsWith8Drivers" "CellsWith9Drivers" "CellsWith10Drivers" "maxgen" "gen_adj" "SmoothNumCells" "SmoothRadius" "GrowthRate" "RadiusGrowthRate" "mean_autocor" "log_mean_autocor" "sqrt_mean_autocor" "skewness" "Population" "Parent" "Identity" "DriverIdentity" "DriverMutations" "MigrationMutations" "Immortal" "PassengerMutations" "BirthRate" "MigrationRate" "OriginTime" "Descendants" "pop_size" "VAF" "Diversity" "Diversity2" "Diversity_Descendants" "case"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 67 100 936.326294 1000000 307701440 306701441 307701440 161.087097 0.00588 224.120499 0.005829 1 1 0 0 998973 490147 194 994895 994895 18923795 568 58575091 994120 5880 0 0 0 0 0 0 0 0 0 936.326294 1 999900.23713309 564.161440260658 2172.49928492219 0.612929773770638 0 -Inf 0 NA 994120 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.0118628596308 1.0118628716344 1.01179291146776 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 67 100 941.290283 1000000 309263614 308263615 994834 130.40477 0.02655 317.726166 0.025769 1 1 0 0 995787 979856 3176 994835 994835 29442315 3183 58859207 973512 26427 60 1 0 0 0 0 0 0 0 941.290283 1 998488.273440632 563.762972067818 2145.503872167 0.605832699029992 0 -Inf 0 NA 973512 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.05460661133379 1.05460666892234 1.05328086210118 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 67 100 939.60321 1000000 341264508 340264509 341264508 174.554672 0.557524 352.937408 0.574309 1.192141 1 0.08991887 0 998729 489675 473 993924 993924 20959529 863 64963917 591338 274073 120717 13471 401 0 0 0 0 0 0 939.60321 1 1001293.50536768 564.554356754207 2174.28721163581 0.613099402194968 0 -Inf 0 NA 591338 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 2.83232176414039 2.8323269538799 2.40517435689657 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 67 100 936.494934 1000000 305821787 304821788 994793 129.154495 0.074112 332.517792 0.068418 1.00991 1 0.001295047 0 995771 979818 3094 994794 994794 29118759 3103 58203237 926043 73802 155 0 0 0 0 0 0 0 0 936.494934 1 999875.787116249 564.154542652012 2207.9491811175 0.623108207216637 0 -Inf 0 NA 926043 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.15977152371487 1.15977170901355 1.14831695700515 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 68 100 935.638367 1000000 308238595 307238596 308238595 160.562531 0.004858 220.528473 0.004823 1 1 0 0 998948 489997 204 994970 994970 18948643 566 58669892 995143 4856 1 0 0 0 0 0 0 0 0 935.638367 1 1000474.83332473 564.323515658653 2165.6887413524 0.610850102046783 0 -Inf 0 NA 995143 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00978477539695 1.00978478527747 1.00973914753833 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 68 100 939.644531 1000000 308100602 307100603 994883 132.17482 0.003201 308.929077 0.003194 1 1 0 0 995806 980331 3096 994884 994884 29344878 3103 58642877 996805 3189 6 0 0 0 0 0 0 0 0 939.644531 1 1001142.1093783 564.511674715419 2170.18458347225 0.611854661953448 0 -Inf 0 NA 996805 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00642075055432 1.0064207570163 1.00641224192146 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 68 100 939.629578 1000000 331870198 330870199 331870198 169.106384 0.554571 321.350433 0.547783 1.160265 1 0.06598723 0 998749 489202 434 994140 994140 20387053 847 63175667 578592 305085 99622 16562 139 0 0 0 0 0 0 939.629578 1 999196.975093291 563.963008908502 2166.81570932822 0.611555594452903 0 -Inf 0 NA 578592 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 2.96220559564511 2.96221140811872 2.40516565982202 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 68 100 935.908325 1000000 306547609 305547610 994892 132.294083 0.01139 337.585419 0.011253 1.001184 1 0.0001623298 0 995779 980032 3023 994893 994893 29187365 3029 58342793 988633 11344 23 0 0 0 0 0 0 0 0 935.908325 1 1001114.81691368 564.503979993676 2194.00473595369 0.618667976085151 0 -Inf 0 NA 988633 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.0230988463414 1.02309886997383 1.02288158506236 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 69 100 942.631714 1000000 309275555 308275556 309275555 159.381668 0.012015 233.208405 0.01204 1 1 0 0 998917 489214 220 994872 994872 19017543 597 58870874 988089 11807 104 0 0 0 0 0 0 0 0 942.631714 1 999448.542751869 564.03399887764 2147.32251190433 0.606109804965622 0 -Inf 0 NA 988089 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.02421437478382 1.02421439958455 1.02413519099789 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 69 100 943.528442 1000000 308611475 307611476 994876 131.980209 0.022525 282.318146 0.022202 1 1 0 0 995819 980423 3164 994877 994877 29390444 3176 58746604 977554 22367 79 0 0 0 0 0 0 0 0 943.528442 1 1001724.1989676 564.675761619822 2167.43838522625 0.611214788627069 0 -Inf 0 NA 977554 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.04616438535872 1.0461644336543 1.04528251020264 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 69 100 931.602966 1000000 337858371 336858372 337858371 173.641846 0.673852 425.973206 0.831525 1.203375 1 0.1058665 0 998743 489786 417 993872 993872 20754174 793 64333185 583977 204810 166062 43686 1465 0 0 0 0 0 0 931.602966 1 999473.857248628 564.041141889919 2178.68143670823 0.614946980118046 0 -Inf 0 NA 583977 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 2.89503379820716 2.89503928440994 2.76550777077304 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 69 100 941.028198 1000000 307332047 306332048 994936 133.2845 0.004682 312.593994 0.004666 1.000521 1 9.625662e-05 0 995848 979935 3057 994937 994937 29267212 3067 58493037 995330 4658 12 0 0 0 0 0 0 0 0 941.028198 1 998084.033045577 563.648840112882 2168.85992618824 0.612566836774069 0 -Inf 0 NA 995330 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00940484654384 1.00940485603715 1.00938493837471 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 70 100 938.143433 1000000 308794228 307794229 308794228 162.610458 0.005177 229.402954 0.005136 1 1 0 0 998922 489173 187 994949 994949 18990847 551 58787696 994823 5177 0 0 0 0 0 0 0 0 0 938.143433 1 1000835.12110135 564.425117696327 2184.53886089116 0.616193569302192 0 -Inf 0 NA 994823 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.01043397935126 1.01043398989411 1.01037982828372 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 70 100 936.92627 1000000 308853122 307853123 994815 132.585831 0.052452 372.918091 0.050136 1 1 0 0 995791 979988 3066 994816 994816 29409863 3076 58787955 947676 52197 126 1 0 0 0 0 0 0 0 936.92627 1 999109.376320191 563.938287281186 2150.96610877344 0.607133114314792 0 -Inf 0 NA 947676 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.11111469653503 1.11111481999634 1.10553742444752 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 70 100 935.437988 1000000 329875294 328875295 329875294 171.529694 0.485637 229.593643 0.514298 1.140146 1 0.05039928 0 998829 489609 431 994158 994158 20273631 805 62789810 632821 261445 93818 11108 808 0 0 0 0 0 0 935.437988 1 1001339.2202831 564.567244214257 2175.26366644345 0.613520019543586 0 -Inf 0 NA 632821 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 2.4823719865852 2.48237566639303 2.19687170966421 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 70 100 918.656433 1000000 300349318 299349319 994684 128.694168 0.127728 380.826813 0.111259 1.032537 1 0.00745302 0 995670 979871 3000 994685 994685 28604265 3009 57167372 872478 127317 204 1 0 0 0 0 0 0 0 918.656433 1 997463.021822429 563.473460731592 2312.86239412624 0.653652939025566 0 -Inf 0 NA 872478 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.30092403578171 1.30092442726153 1.26231635588374 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 71 100 939.872131 1000000 306872307 305872308 306872307 162.864899 0.008256 251.986893 0.008203 1 1 0 0 998918 489691 197 994913 994913 18862201 598 58413174 991763 8218 19 0 0 0 0 0 0 0 0 939.872131 1 1000460.54338037 564.319485482097 2182.77847570826 0.615631797331969 0 -Inf 0 NA 991763 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.0166689399351 1.01666895688191 1.01656936261319 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 71 100 938.849243 1000000 308632418 307632419 994938 127.913055 0.003642 272.11261 0.003631 1 1 0 0 995799 980235 3188 994939 994939 29391052 3195 58748791 996365 3628 7 0 0 0 0 0 0 0 0 938.849243 1 999110.41028475 563.938579087102 2152.66281040354 0.607683121612573 0 -Inf 0 NA 996365 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00730979740913 1.00730980477237 1.00729722913625 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 71 100 909.036194 1000000 326368194 325368195 326368194 175.433487 0.797397 466.883484 0.804795 1.239696 1 0.09096872 0 998760 488793 383 993664 993664 20042123 808 62117782 456199 348749 146245 39094 9689 24 0 0 0 0 0 909.036194 1 992651.195330322 562.112701338263 2385.95497587994 0.675646527962018 0 -Inf 0 NA 456199 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 4.38330772414638 4.38332255429026 3.08560447838208 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 71 100 935.962769 1000000 307830752 306830753 994889 133.46991 0.039866 326.812653 0.038453 1.001478 1 9.073719e-05 0 995802 979911 3089 994890 994890 29308631 3098 58590645 960228 39678 94 0 0 0 0 0 0 0 0 935.962769 1 1000052.20096787 564.204308976749 2165.65026087451 0.611099881185758 0 -Inf 0 NA 960228 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.08340257650599 1.08340266686465 1.08025728422185 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 72 100 942.575317 1000000 308435900 307435901 308435900 165.495743 0.004318 315.66217 0.004293 1 1 0 0 998949 490119 200 994875 994875 18968383 563 58723882 995684 4314 2 0 0 0 0 0 0 0 0 942.575317 1 1000803.32315866 564.416151334272 2187.00702512918 0.616699421680341 0 -Inf 0 NA 995684 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00868780781001 1.0086878165733 1.00865424926352 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 72 100 936.262329 1000000 308099253 307099254 994830 129.444321 0.003864 296.805115 0.003857 1 1 0 0 995825 980154 3236 994831 994831 29343556 3246 58644396 996147 3842 11 0 0 0 0 0 0 0 0 936.262329 1 999519.454032058 564.054007743434 2171.75779631445 0.613071275309218 0 -Inf 0 NA 996147 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00775051285544 1.00775052066603 1.00774267656702 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 72 100 920.870117 1000000 341034209 340034210 341034209 180.075745 0.809775 859.178955 1.062726 1.277945 1 0.1728894 0 998672 489292 412 993595 993595 20940312 825 64913765 494263 322534 88423 72632 18241 3907 0 0 0 0 0 920.870117 1 1001615.71685541 564.645184901227 2347.26848767813 0.661736533032964 0 -Inf 0 NA 494263 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 3.7419947883061 3.74200504887471 3.12030887975779 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 72 100 939.14093 1000000 308306295 307306296 994878 130.710526 0.007227 287.391022 0.007147 1.000319 1 5.44688e-05 0 995866 979933 3141 994879 994879 29355491 3146 58682300 992780 7213 7 0 0 0 0 0 0 0 0 939.14093 1 1001614.15047616 564.644743390162 2191.11120980998 0.617848555964963 0 -Inf 0 NA 992780 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.01458406959081 1.01458408438759 1.01449258708008 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 73 100 944.386169 1000000 307560801 306560802 307560801 160.976654 0.009029 185.276016 0.009585 1 1 0 0 998925 490682 211 994860 994860 18908959 563 58545128 991301 8369 330 0 0 0 0 0 0 0 0 944.386169 1 1001591.63023719 564.638395633381 2208.05121795269 0.622578820616492 0 -Inf 0 NA 991301 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.01762410025214 1.01762411818687 1.01813589372106 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 73 100 942.351135 1000000 310010784 309010785 994899 135.88887 0.013757 351.483612 0.013497 1 1 0 0 995794 980304 3080 994900 994900 29514180 3089 59005151 986266 13711 23 0 0 0 0 0 0 0 0 942.351135 1 1000275.19349903 564.267208860434 2153.0908531393 0.607598763760182 0 -Inf 0 NA 986266 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.02795510728264 1.02795513601926 1.02761624918272 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 73 100 927.91748 1000000 331628450 330628451 331628450 168.715546 0.670931 350.336914 0.566275 1.193869 1 0.07478876 0 998719 489831 424 993846 993846 20369800 806 63120305 486545 371691 126212 15392 160 0 0 0 0 0 0 927.91748 1 1000050.20719402 564.203746557929 2270.11432608953 0.640406801532802 0 -Inf 0 NA 486545 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 4.06921203069104 4.06922452001638 2.75065270331474 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 73 100 939.429993 1000000 308626110 307626111 994849 134.843552 0.140715 313.186127 0.123253 1.009646 1 0.0006777355 0 995765 980166 3120 994850 994850 29386868 3128 58750229 859709 139867 424 0 0 0 0 0 0 0 0 939.429993 1 1001424.05793033 564.591159956931 2204.40475489477 0.621414661910783 0 -Inf 0 NA 859709 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.33717222426693 1.33717267512487 1.28988376329598 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 74 100 938.40509 1000000 307489541 306489542 307489541 157.237808 0.004841 210.302475 0.004851 1 1 0 0 998955 489473 211 994863 994863 18905047 606 58526949 995182 4795 23 0 0 0 0 0 0 0 0 938.40509 1 1001171.2691618 564.519895785236 2190.322996208 0.617676152916386 0 -Inf 0 NA 995182 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00970551353864 1.00970552333836 1.00970485889603 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 74 100 932.462891 1000000 309732721 308732722 994902 128.591507 0.005761 294.41684 0.005733 1 1 0 0 995832 980352 3105 994903 994903 29496928 3114 58959911 994254 5731 15 0 0 0 0 0 0 0 0 932.462891 1 1000789.36785131 564.412216181313 2153.36805860144 0.607465585344177 0 -Inf 0 NA 994254 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.01158872379216 1.01158873551519 1.01155212518323 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 74 100 939.487061 1000000 329590524 328590525 329590524 168.643707 0.582493 213.62706 0.509705 1.167903 1 0.05431372 0 998817 489486 469 994054 994054 20250448 827 62743366 541250 343861 106055 8814 20 0 0 0 0 0 0 939.487061 1 998156.773262941 563.669379060905 2197.73347997841 0.62072974618365 0 -Inf 0 NA 541250 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 3.37355715941336 3.37356516677112 2.49122180531878 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 74 100 938.299866 1000000 307846000 306846001 994879 130.390198 0.003739 306.264557 0.003728 1.000293 1 5.013828e-05 0 995833 980305 3083 994880 994880 29301075 3091 58586435 996269 3723 8 0 0 0 0 0 0 0 0 938.299866 1 1001674.58307753 564.661777113173 2191.84246423424 0.617995193084079 0 -Inf 0 NA 996269 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00750378085461 1.0075037884147 1.00749179249278 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 75 100 943.09906 1000000 308463592 307463593 308463592 160.445709 0.058224 185.714844 0.055252 1 1 0 0 998945 489804 192 994840 994840 18968314 560 58714375 941923 57930 147 0 0 0 0 0 0 0 0 943.09906 1 999570.03193592 564.068278755553 2156.85385936185 0.608740945569233 0 -Inf 0 NA 941923 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.12596886695904 1.12596900879622 1.11881960613453 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 75 100 941.43573 1000000 308753180 307753181 994874 129.576569 0.003694 369.239563 0.003684 1 1 0 0 995787 980034 3070 994875 994875 29389255 3077 58762647 996314 3678 8 0 0 0 0 0 0 0 0 941.43573 1 998423.164660229 563.744591021729 2140.52830792735 0.604545343515093 0 -Inf 0 NA 996314 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00741283148632 1.00741283895411 1.00740151682763 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 75 100 937.288025 1000000 339252346 338252347 339252346 172.434052 0.609039 534.74823 0.6061 1.230776 1 0.1154016 0 998726 489303 424 993760 993760 20833125 819 64567505 556028 296744 130177 16263 788 0 0 0 0 0 0 937.288025 1 995710.505211979 562.978238998656 2196.61296878103 0.621231448156079 0 -Inf 0 NA 556028 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 3.18212308086965 3.18213002467597 2.56066331922766 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 75 100 939.978943 1000000 306679189 305679190 994839 126.886101 0.099177 283.174225 0.089811 1.009372 1 0.0008867967 0 995757 980020 3029 994840 994840 29192606 3035 58364859 900986 98851 163 0 0 0 0 0 0 0 0 939.978943 1 998137.588516787 563.663962123304 2202.75214580198 0.622059134368138 0 -Inf 0 NA 900986 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.22614310670126 1.22614338398541 1.20361325429887 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 76 100 941.637451 1000000 309604778 308604779 309604778 160.568008 0.008304 221.957733 0.008353 1 1 0 0 998884 489938 195 994831 994831 19039008 598 58935730 991767 8162 71 0 0 0 0 0 0 0 0 941.637451 1 1000851.12272782 564.429629770099 2161.57136660438 0.609747730007617 0 -Inf 0 NA 991767 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.01666075400626 1.01666077094462 1.01666582610697 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 76 100 934.581726 1000000 307344004 306344005 994920 130.505554 0.003599 300.595459 0.003587 1 1 0 0 995871 980215 3066 994921 994921 29279878 3070 58506999 996407 3587 6 0 0 0 0 0 0 0 0 934.581726 1 1000219.64670211 564.251541336433 2168.61917567141 0.611909435600498 0 -Inf 0 NA 996407 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00722481306263 1.00722482033965 1.00721085038679 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 76 100 935.48877 1000000 328926156 327926157 328926156 167.259232 0.569493 293.947968 0.637581 1.193994 1 0.09232042 0 998703 489831 480 993909 993909 20202860 836 62605947 588183 290186 88360 30497 2774 0 0 0 0 0 0 935.48877 1 993725.541193521 562.416806216915 2208.66904271956 0.625218491402093 0 -Inf 0 NA 588183 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 2.85817937604057 2.85818468706572 2.4462246671551 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 76 100 925.072876 1000000 302717799 301717800 994699 132.815674 0.153571 361.972534 0.150255 1.022614 1 0.003354658 0 995641 979957 2946 994700 994700 28824352 2956 57621092 856191 134062 9733 13 1 0 0 0 0 0 0 925.072876 1 999106.735275094 563.937541923638 2280.51980592002 0.643667453182106 0 -Inf 0 NA 856191 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.35313452421655 1.35313500205571 1.32128570306291 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 77 100 941.648193 1000000 308196317 307196318 308196317 169.687317 0.035789 255.291138 0.034981 1 1 0 0 998965 489155 242 994874 994874 18952793 603 58669104 964441 35329 230 0 0 0 0 0 0 0 0 941.648193 1 1001094.82897174 564.498344611548 2177.78177328783 0.614186536306607 0 -Inf 0 NA 964441 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.07459004966327 1.07459012981708 1.07237673544831 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 77 100 936.617493 1000000 308812221 307812222 994827 131.467529 0.003216 304.337646 0.003207 1 1 0 0 995744 979977 3103 994828 994828 29407504 3109 58790453 996789 3206 5 0 0 0 0 0 0 0 0 936.617493 1 1000671.32139219 564.37892804368 2161.17455552243 0.609763982626434 0 -Inf 0 NA 996789 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00645305957667 1.00645306607138 1.0064423377345 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 77 100 938.943604 1000000 339386997 338386998 339386997 177.896713 0.610399 399.535126 0.605544 1.222718 1 0.113234 0 998708 488495 420 993746 993746 20839952 813 64596190 548335 317730 109138 24795 2 0 0 0 0 0 0 938.943604 1 1000742.39472737 564.398970379077 2204.58646171565 0.621959449252862 0 -Inf 0 NA 548335 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 3.27129751295552 3.27130494306973 2.56903604297311 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 77 100 939.061829 1000000 306848608 305848609 994819 131.436661 0.03576 309.780243 0.034729 1.011177 1 0.003707559 0 995749 980129 3114 994820 994820 29220324 3117 58403577 964294 35652 54 0 0 0 0 0 0 0 0 939.061829 1 999646.061721161 564.089730566457 2202.46730645614 0.621548800656195 0 -Inf 0 NA 964294 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.0742829393622 1.07428301916318 1.07173419528206 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 78 100 935.129211 1000000 307362440 306362441 307362440 161.168549 0.009933 223.950928 0.00981 1 1 0 0 998901 489506 203 994874 994874 18892943 573 58498661 990071 9925 4 0 0 0 0 0 0 0 0 935.129211 1 1000691.41198894 564.384593566565 2193.91436609608 0.6188082104978 0 -Inf 0 NA 990071 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.02014831535022 1.02014833590451 1.01995544490876 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 78 100 937.216003 1000000 308452967 307452968 994833 133.397614 0.004009 281.393372 0.004004 1 1 0 0 995751 980082 3096 994834 994834 29371866 3107 58717411 996003 3985 12 0 0 0 0 0 0 0 0 937.216003 1 1000601.4097258 564.359212598819 2168.65650547432 0.611775558189372 0 -Inf 0 NA 996003 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00804201510497 1.00804202321166 1.00803390323835 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 78 100 908.754089 1000000 389386908 388386909 389386908 208.934067 1.307486 4174.811035 1.639689 1.738256 1 0.9492341 0 998198 488197 382 991160 991160 23867875 929 74115845 383224 162567 295800 93625 51547 13166 71 0 0 0 0 908.754089 1 985439.849472608 560.067180190555 2395.95275816842 0.680862808504483 0 -Inf 0 NA 383224 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 5.5994528718694 5.5994786264332 4.51327869835727 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 78 100 924.138916 1000000 301756761 300756762 994701 135.410172 0.086769 325.454742 0.079755 1.024464 1 0.006548241 0 995666 979873 2970 994702 994702 28735713 2977 57436375 913339 86553 108 0 0 0 0 0 0 0 0 924.138916 1 996337.449393362 563.155449336192 2258.98484214653 0.638600524901517 0 -Inf 0 NA 913339 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.19306679015566 1.19306702049751 1.17636383292535 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 79 100 931.522156 1000000 307808436 306808437 307808436 163.044312 0.011836 219.147751 0.011711 1 1 0 0 998983 489970 217 994896 994896 18928480 561 58593426 988189 11786 25 0 0 0 0 0 0 0 0 931.522156 1 1001468.05843477 564.60356330533 2185.18062757327 0.615988052591847 0 -Inf 0 NA 988189 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.02399248670819 1.02399251127635 1.02375863795135 "caseD"
1 0 1 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 79 100 936.698242 1000000 308145226 307145227 994852 130.500717 0.003755 276.225281 0.003742 1 1 0 0 995774 979901 3124 994853 994853 29348859 3131 58668191 996252 3741 7 0 0 0 0 0 0 0 0 936.698242 1 1000099.32555073 564.217602072585 2183.04805507185 0.616118874406665 0 -Inf 0 NA 996252 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 1.00753823710105 1.00753824469612 1.00752398381618 "caseD"
1 0 1 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 79 100 919.268311 1000000 330668022 329668023 330668022 171.591797 0.658261 313.557922 0.553027 1.23958 1 0.08113625 0 998726 488812 413 993758 993758 20310049 811 62936841 486767 386513 108694 17744 282 0 0 0 0 0 0 919.268311 1 994985.932343654 562.773363689845 2315.69213428666 0.65518651716039 0 -Inf 0 NA 486767 0 0 0 0 0 1 0 1 1 0 1000000 1000000 1 4.01638071356813 4.01639282855011 2.69723082413648 "caseD"
