Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
3212	1031	3764	3764	2	0	1	1	2.070599	1.000000	778.417786	3213
561	1228	3787	3787	2	0	1	0	1.618285	1.000000	779.541016	561
6	0	3907	3907	1	0	1	0	1.096267	1.000000	787.102112	6
641	0	4237	4237	1	0	1	1	1.349145	1.000000	805.781250	641
258	0	3996	3996	1	0	1	0	1.168594	1.000000	791.083130	258
13	0	5795	5795	1	0	1	0	1.141560	1.000000	880.257446	13
110	1172	3903	3903	2	0	1	0	1.358210	1.000000	786.936951	110
242	1914	3908	3908	2	0	1	0	1.113021	1.000000	787.139282	242
135	0	3918	3918	1	0	1	0	1.096513	1.000000	787.627197	135
1173	1031	4261	4261	2	0	1	1	1.980722	1.000000	807.079041	1502
63	0	4675	4675	1	0	1	0	1.082804	1.000000	826.739136	63
14	0	3982	3982	1	0	1	0	1.019215	1.000000	790.068970	14
2054	1480	4223	4223	2	0	1	0	1.973197	1.000000	804.830383	2065
172	575	4064	4064	3	0	1	0	2.338436	1.000000	794.835144	183
4265	3177	4364	4364	4	0	1	0	2.941746	1.000000	811.771301	4324
683	115	4144	4144	2	0	1	0	1.871394	1.000000	799.717590	683
18	0	3955	3955	1	0	1	0	1.124059	1.000000	789.086304	18
187	0	4242	4242	1	0	1	0	1.096568	1.000000	806.155029	187
824	1206	4167	4167	2	0	1	1	1.609082	1.000000	801.217346	824
92	1031	4329	4329	2	0	1	1	1.586430	1.000000	810.045044	92
122	1031	4539	4539	2	0	1	1	1.476722	1.000000	820.338196	122
215	2778	4191	4191	4	0	1	1	2.362375	1.000000	802.521057	215
216	2273	4767	4767	3	0	1	0	1.810054	1.000000	831.942749	216
23	0	4290	4290	1	0	1	0	1.019747	1.000000	808.507812	23
704	2513	4680	4680	3	0	1	2	2.556810	1.000000	827.055481	704
535	728	4304	4304	2	0	1	0	1.623673	1.000000	809.204529	559
189	494	4758	4758	2	0	1	1	1.405469	1.000000	831.406433	189
5	0	4747	4747	1	0	1	0	1.252065	1.000000	830.861816	5
412	0	4896	4896	1	0	1	0	1.441143	1.000000	838.122375	412
109	961	4935	4935	2	0	1	1	1.628305	1.000000	840.192932	109
2	0	4640	4640	1	0	1	0	1.052660	1.000000	824.735657	2
3	0	6575	6575	1	0	0	0	1.028711	1.000000	913.877747	3
14	1206	4926	4926	2	0	1	0	1.294260	1.000000	839.411987	14
18	0	4465	4465	1	0	1	0	1.072156	1.000000	817.168579	18
1369	115	4564	4564	2	0	1	0	2.158380	1.000000	821.811462	1388
254	256	4468	4468	2	0	1	0	1.521844	1.000000	817.227966	254
63	2513	6012	6012	3	0	1	2	2.169861	1.000000	890.667480	63
160	0	4820	4820	1	0	1	0	1.111090	1.000000	834.836853	160
82	0	4480	4480	1	0	1	0	1.032284	1.000000	817.676880	82
4	193	5159	5159	2	0	1	0	1.377017	1.000000	852.223938	4
149	0	4959	4959	1	0	1	0	1.248826	1.000000	841.390137	149
54	0	5964	5964	1	0	1	0	1.007602	1.000000	888.671753	54
148	0	4834	4834	1	0	1	0	1.182873	1.000000	835.481323	148
45	489	4602	4602	2	0	1	1	1.204469	1.000000	823.287659	45
16	1914	4731	4731	2	0	1	0	1.127655	1.000000	829.818176	16
728	2462	4633	4633	2	0	1	0	1.531815	1.000000	824.429443	728
17	0	5459	5459	1	0	1	0	1.067394	1.000000	865.568970	17
76	0	4733	4733	1	0	1	1	1.226886	1.000000	830.052490	76
11	4223	6015	6015	3	0	1	0	2.086749	1.000000	890.729065	11
304	0	4833	4833	1	0	1	1	1.312988	1.000000	835.442078	304
10	0	4807	4807	1	0	1	0	1.038264	1.000000	834.302734	10
47	1031	5437	5437	2	0	1	1	1.535606	1.000000	864.526733	47
39	0	5169	5169	1	0	1	0	1.257667	1.000000	852.541687	39
18	961	6034	6034	2	0	1	1	1.340919	1.000000	891.398987	18
29	0	4784	4784	1	0	1	0	1.043386	1.000000	832.627991	29
33	2344	4971	4971	2	0	1	0	1.373918	1.000000	842.091797	33
23	0	5020	5020	1	0	1	0	1.059110	1.000000	844.975098	23
12	0	5098	5098	1	0	1	0	1.045004	1.000000	848.834412	12
18	0	5247	5247	1	0	1	0	1.000617	1.000000	856.463440	18
296	3526	5017	5017	2	0	1	0	1.562633	1.000000	844.857117	296
15	0	5613	5613	1	0	1	0	1.093351	1.000000	872.644043	15
75	1474	4881	4881	3	0	1	0	1.490945	1.000000	837.653992	75
5	0	6533	6533	1	0	0	0	1.027489	1.000000	911.989746	5
48	0	4909	4909	1	0	1	0	1.118614	1.000000	838.747314	48
52	961	5177	5177	2	0	1	1	1.356850	1.000000	852.871521	52
469	1031	5000	5000	2	0	1	1	1.938793	1.000000	843.489075	469
139	0	4941	4941	1	0	1	0	1.313144	1.000000	840.409119	139
33	0	4922	4922	1	0	1	0	1.015519	1.000000	839.124756	33
82	728	5005	5005	2	0	1	0	1.387013	1.000000	843.969604	82
9	256	5395	5395	2	0	1	0	1.316918	1.000000	862.607422	9
57	0	4999	4999	1	0	1	0	1.076695	1.000000	843.431885	57
68	1031	4984	4984	2	0	1	1	1.538453	1.000000	842.611511	68
23	0	5002	5002	1	0	1	0	1.081119	1.000000	843.575806	23
329	4261	5231	5231	3	0	1	1	2.169149	1.000000	855.511292	329
23	0	5028	5028	1	0	1	0	1.001704	1.000000	845.330444	23
9	0	5352	5352	1	0	1	0	1.039844	1.000000	860.828918	9
32	1966	5294	5294	4	0	1	0	2.369134	1.000000	858.683777	32
33	0	5061	5061	1	0	1	0	1.112981	1.000000	846.953735	33
5	0	5749	5749	1	0	1	0	1.114923	1.000000	878.267639	5
22	0	5141	5141	1	0	1	1	1.087520	1.000000	851.199951	22
137	0	5107	5107	1	0	1	0	1.210105	1.000000	849.391174	137
15	0	5274	5274	1	0	1	1	1.024189	1.000000	857.657959	15
42	0	5084	5084	1	0	1	0	1.271841	1.000000	847.885864	42
54	0	5407	5407	1	0	1	0	1.347831	1.000000	863.159058	54
32	0	5359	5359	1	0	1	0	1.023975	1.000000	861.175354	32
103	0	5170	5170	1	0	1	0	1.161564	1.000000	852.544006	103
24	1031	5455	5455	2	0	1	1	1.463860	1.000000	865.439148	24
50	0	5311	5311	1	0	1	0	1.179205	1.000000	859.157104	50
6	728	5525	5525	2	0	1	0	1.499591	1.000000	868.837524	6
3	0	5264	5264	1	0	1	0	1.006933	1.000000	857.255554	3
20	0	5320	5320	1	0	1	0	1.005742	1.000000	859.439087	20
14	0	5721	5721	1	0	1	0	1.111042	1.000000	877.306152	14
18	1586	5197	5197	2	0	1	0	1.472024	1.000000	853.878479	18
24	1966	5418	5418	4	0	1	0	2.156477	1.000000	863.866882	24
23	0	6074	6074	1	0	1	0	1.009837	1.000000	893.167358	23
56	0	5508	5508	1	0	1	0	1.056577	1.000000	868.204529	56
6	0	5309	5309	1	0	1	1	1.010416	1.000000	859.108398	6
9	0	5225	5225	1	0	1	0	1.314094	1.000000	855.255920	9
2	135	6529	6529	2	0	0	0	1.315301	1.000000	911.814026	2
212	1031	5931	5931	2	0	1	1	2.100308	1.000000	887.274963	212
21	986	5822	5822	2	0	1	0	1.401218	1.000000	882.279175	21
1	1031	6603	6603	2	0	0	1	1.873221	1.000000	915.042725	1
17	0	6314	6314	1	0	1	0	1.109663	1.000000	903.162903	17
36	961	5591	5591	2	0	1	1	1.343816	1.000000	871.606445	36
11	0	6290	6290	1	0	1	2	1.126655	1.000000	901.921082	11
25	0	5385	5385	1	0	1	0	1.070961	1.000000	862.167480	25
58	1144	5893	5893	3	0	1	0	2.211282	1.000000	885.154785	58
103	3647	5534	5534	2	0	1	0	1.448782	1.000000	869.382690	103
19	4564	6196	6196	3	0	1	0	2.381044	1.000000	897.820679	19
9	1031	5427	5427	2	0	1	1	1.441115	1.000000	864.256287	9
1474	3466	5518	5518	4	0	1	1	3.749705	1.000000	868.575134	1474
275	0	5804	5804	1	0	1	0	1.726130	1.000000	880.804871	275
41	0	5476	5476	1	0	1	1	1.027231	1.000000	866.647461	41
27	1031	6136	6136	2	0	1	1	1.587918	1.000000	895.712219	27
10	2610	5975	5975	3	0	1	0	1.759403	1.000000	889.058533	10
84	2645	5643	5643	4	0	1	0	2.408743	1.000000	873.499023	84
1	0	6601	6601	1	0	0	0	1.219685	1.000000	914.931458	1
2	961	6410	6410	2	0	0	1	1.409081	1.000000	907.053711	2
23	1925	5617	5617	3	0	1	0	1.711386	1.000000	872.718140	23
14	0	6070	6070	1	0	1	0	1.299694	1.000000	893.000122	14
55	0	5565	5565	1	0	1	0	1.173843	1.000000	870.524048	55
5	0	6205	6205	1	0	0	0	1.116696	1.000000	898.127747	5
26	3466	5792	5792	4	0	1	0	2.886508	1.000000	880.205933	26
14	0	6088	6088	1	0	1	0	1.066759	1.000000	893.871887	14
81	0	5848	5848	1	0	1	0	1.409252	1.000000	883.107910	81
179	1206	5657	5657	2	0	1	1	1.756948	1.000000	873.956604	179
32	0	5618	5618	1	0	1	1	1.059865	1.000000	872.720398	32
2	0	6526	6526	1	0	0	0	1.145164	1.000000	911.721680	2
42	2050	5709	5709	2	0	1	0	1.231691	1.000000	876.467102	42
24	0	5796	5796	1	0	1	0	1.161993	1.000000	880.318604	24
11	2513	6507	6507	3	0	1	1	2.703472	1.000000	911.036011	11
20	1031	5810	5810	2	0	1	1	1.449275	1.000000	881.694458	20
29	0	6280	6280	1	0	1	0	1.254873	1.000000	901.546570	29
7	664	6419	6419	3	0	0	1	1.529019	1.000000	907.293335	7
4	1984	5920	5920	2	0	1	1	1.240369	1.000000	886.763000	4
18	470	5780	5780	2	0	1	0	1.658561	1.000000	879.368530	18
15	2415	6428	6428	3	0	1	0	2.634536	1.000000	907.606628	15
28	961	5741	5741	2	0	1	2	1.343349	1.000000	877.913208	28
12	0	5908	5908	1	0	1	0	1.015562	1.000000	885.831726	12
13	575	5748	5748	3	0	1	0	2.040297	1.000000	878.215393	13
20	986	5755	5755	2	0	1	0	1.278426	1.000000	878.503540	20
12	0	5923	5923	1	0	1	0	1.030849	1.000000	886.783813	12
3	0	6594	6594	1	0	0	0	1.012601	1.000000	914.687439	3
45	0	5762	5762	1	0	1	0	1.040656	1.000000	878.674255	45
22	728	6188	6188	2	0	1	0	1.473487	1.000000	897.413940	22
32	1031	5842	5842	2	0	1	1	1.463674	1.000000	882.945068	32
5	0	6200	6200	1	0	0	0	1.062213	1.000000	897.955200	5
1	1480	6348	6348	2	0	0	0	1.478725	1.000000	904.501160	1
89	0	5846	5846	1	0	1	0	1.396853	1.000000	883.007202	89
29	728	5965	5965	2	0	1	0	1.710475	1.000000	888.677734	29
2	1031	6246	6246	2	0	0	1	1.706910	1.000000	899.959717	2
13	3327	5905	5905	3	0	1	0	2.084220	1.000000	885.651489	13
3	0	6424	6424	1	0	0	0	1.040643	1.000000	907.413147	3
1	1144	6572	6572	3	0	0	0	2.012155	1.000000	913.852112	1
