Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
86.184166	24577	1105513	1080937	2	17.716890	0.471254	17.836317	0.249600	1.026355e+00	8.086067e-11	7.809083e-04	0.000000e+00	9695	9695	4	3	3	67317	7	210788	13000	11572	5	0	0	0	0	0	0	0	0
87.184166	24576	1130871	1106296	2	17.759644	0.492432	17.828308	0.250197	1.027543e+00	8.086067e-11	7.838446e-04	0.000000e+00	9518	9518	5	3	3	68614	7	215479	12477	12096	3	0	0	0	0	0	0	0	0
88.184280	24577	1156276	1131700	2	17.924400	0.501526	17.616980	0.250979	1.028060e+00	8.086067e-11	7.875905e-04	0.000000e+00	9526	9526	5	3	3	70057	7	220291	12263	12302	12	0	0	0	0	0	0	0	0
89.184372	24577	1181622	1157046	2	18.159174	0.517150	17.307755	0.250914	1.028949e+00	8.086067e-11	7.899161e-04	0.000000e+00	9535	9535	5	3	3	71513	7	225145	11882	12680	15	0	0	0	0	0	0	0	0
90.184410	24577	1206843	1182267	2	18.322945	0.524027	17.445019	0.251700	1.029346e+00	8.086067e-11	7.947831e-04	0.000000e+00	9508	9508	6	3	3	72871	8	229854	11726	12823	28	0	0	0	0	0	0	0	0
91.184425	24577	1232292	1207716	2	18.469057	0.549172	17.938597	0.248874	1.030721e+00	8.086067e-11	7.805494e-04	0.000000e+00	9425	9425	6	3	3	74234	8	234570	11096	13465	16	0	0	0	0	0	0	0	0
92.184448	24577	1257542	1232966	2	18.680311	0.563494	18.291716	0.248559	1.031511e+00	8.086067e-11	7.797328e-04	0.000000e+00	9407	9407	6	3	3	75657	8	239306	10760	13785	32	0	0	0	0	0	0	0	0
93.184448	24577	1283321	1258745	2	18.914473	0.576922	18.533133	0.247923	1.032235e+00	8.086067e-11	7.713497e-04	0.000000e+00	9432	9432	4	3	3	77103	8	244178	10445	14085	47	0	0	0	0	0	0	0	0
94.184464	24577	1308937	1284361	2	19.083900	0.594580	18.572021	0.246998	1.033208e+00	8.086067e-11	7.664654e-04	0.000000e+00	9432	9432	4	3	3	78572	8	249073	10037	14467	73	0	0	0	0	0	0	0	0
95.184471	24577	1334263	1309687	2	19.262604	0.605078	18.670368	0.245708	1.033788e+00	8.086067e-11	7.616925e-04	0.000000e+00	9412	9412	4	3	3	79903	8	253806	9789	14705	83	0	0	0	0	0	0	0	0
96.184486	24577	1359416	1334840	2	19.431786	0.619360	19.395214	0.242597	1.034592e+00	8.086067e-11	7.534453e-04	0.000000e+00	9456	9456	5	3	3	81370	8	258555	9439	15054	84	0	0	0	0	0	0	0	0
97.184502	24577	1384647	1360071	2	19.608212	0.638076	19.421276	0.237207	1.035637e+00	8.086067e-11	7.356345e-04	0.000000e+00	9502	9502	4	3	3	82823	8	263333	8972	15528	77	0	0	0	0	0	0	0	0
98.184547	24577	1409850	1385274	2	19.764374	0.646987	19.702858	0.234402	1.036135e+00	8.086067e-11	7.269783e-04	0.000000e+00	9553	9553	5	3	3	84253	8	268188	8750	15753	74	0	0	0	0	0	0	0	0
99.184647	24577	1435421	1410845	2	19.930910	0.661838	19.588619	0.230874	1.036959e+00	8.086067e-11	7.150755e-04	0.000000e+00	9408	9408	4	3	3	85611	8	272968	8398	16092	87	0	0	0	0	0	0	0	0
100.184654	24577	1460994	1436418	2	20.076900	0.678643	19.374525	0.224654	1.037901e+00	8.086067e-11	6.960449e-04	0.000000e+00	9425	9425	4	3	3	87011	8	277776	7979	16517	81	0	0	0	0	0	0	0	0
101.184708	24577	1486448	1461872	2	20.269154	0.689913	19.880983	0.221271	1.038526e+00	8.086067e-11	6.847798e-04	0.000000e+00	9522	9522	4	3	3	88541	8	282655	7711	16776	90	0	0	0	0	0	0	0	0
102.184746	24577	1511977	1487401	2	20.499613	0.705904	20.226103	0.216717	1.039407e+00	8.086067e-11	6.690138e-04	0.000000e+00	9565	9565	4	3	3	90040	8	287542	7340	17125	112	0	0	0	0	0	0	0	0
103.184769	24577	1537618	1513042	2	20.651545	0.720145	19.956989	0.211697	1.040194e+00	8.086067e-11	6.522327e-04	0.000000e+00	9620	9620	4	3	3	91652	8	292519	7003	17449	125	0	0	0	0	0	0	0	0
104.184792	24577	1563273	1538697	2	20.867599	0.737600	19.859701	0.206883	1.041146e+00	8.086067e-11	6.342826e-04	0.000000e+00	9520	9520	4	3	3	92975	8	297293	6613	17800	164	0	0	0	0	0	0	0	0
105.184807	24577	1589072	1564496	2	21.092485	0.745087	20.306852	0.203108	1.041565e+00	8.086067e-11	6.226260e-04	0.000000e+00	9538	9538	4	3	3	94485	8	302185	6427	17988	162	0	0	0	0	0	0	0	0
106.184883	24577	1614695	1590119	2	21.292713	0.756154	20.391869	0.197340	1.042188e+00	8.086067e-11	6.051321e-04	0.000000e+00	9524	9524	4	3	3	95942	8	306960	6152	18266	159	0	0	0	0	0	0	0	0
107.184967	24577	1640306	1615730	2	21.473776	0.773650	20.431633	0.188229	1.043165e+00	8.086067e-11	5.767334e-04	0.000000e+00	9547	9547	4	3	3	97442	8	311859	5724	18692	161	0	0	0	0	0	0	0	0
108.184990	24577	1666352	1641776	2	21.694511	0.786467	20.792088	0.181942	1.043877e+00	8.086067e-11	5.565509e-04	0.000000e+00	9598	9598	4	3	3	98951	8	316893	5420	18985	172	0	0	0	0	0	0	0	0
109.184998	24576	1692022	1667447	2	21.913208	0.800293	20.919159	0.170234	1.044675e+00	8.086067e-11	5.232469e-04	0.000000e+00	9509	9509	4	3	3	100331	8	321715	5036	19412	128	0	0	0	0	0	0	0	0
110.185150	24577	1717412	1692836	2	22.162714	0.803190	20.801849	0.168008	1.044839e+00	8.086067e-11	5.164376e-04	0.000000e+00	9505	9505	4	3	3	101767	8	326515	4959	19496	122	0	0	0	0	0	0	0	0
111.185173	24577	1742964	1718388	2	22.381781	0.808195	21.298000	0.165597	1.045114e+00	8.086067e-11	5.083581e-04	0.000000e+00	9487	9487	4	3	3	103239	8	331363	4844	19603	130	0	0	0	0	0	0	0	0
